25.3500418000009,25.0257406000005,25.0894917999997,25.4636722000002,25.5066802,25.2842868000003,25.7277865999999,24.9762050000004,25.4379128000008,25.2041882000003
25.4211806000002,24.8897416000004,25.6188252000002,25.7559264000004,25.5182710000006,25.7214664000009,25.3491754,26.0836932000007,25.7080200000006,25.7123318
25.8641650000006,26.2243174,26.0245046000002,26.055296200001,25.8540376000007,26.1495498000007,25.8768650000008,26.1788566000007,26.197450000001,26.0228636000015
26.8397992000012,27.0463510000005,27.0863130000004,27.1076850000007,26.7309056000006,27.0365538000012,27.1601410000009,26.5213004000007,26.9346592000004,27.1845556000004
28.4748276000015,27.8154544000005,28.1483236000007,28.6376086000012,28.3132056000014,28.1171356000009,28.0964892000011,28.8261436000015,28.3380834000007,28.2238148000014
30.5067386000016,30.4548794000027,29.8836570000024,30.5192138000024,30.6094904000031,30.3468688000026,30.5611898000026,30.7754638000023,30.7292652000024,29.7177658000024
33.8762286000058,33.9763202000059,34.6978392000059,34.8438440000073,33.626242200005,34.3817042000065,34.5841712000073,33.7841064000048,34.1830136000064,34.4815032000066
41.0082704000156,41.1147966000137,40.8628574000166,40.357575200014,41.1987018000148,40.5316176000138,40.5602528000135,40.1407400000133,41.4240008000152,40.4435208000153
55.0431354000384,54.0162842000395,53.6289226000381,54.1551912000351,54.5713048000362,54.5581926000395,54.8952168000396,54.5115630000395,54.9221456000413,54.8819618000401
92.2360488000419,91.8992494000507,91.1920740000432,93.3123062000517,91.0038224000556,93.3968094000536,91.4045058000436,90.4986472000472,92.0529482000511,89.8520238000439
