18.1580184801546,17.9641834305357,17.4085668036739,18.2023153248353,17.7775810443365,18.0396198268182,18.3226574528141,17.9711298403254,18.5789819715181,17.9232996871121
18.1604720632034,17.5810910967483,18.2928273229112,18.283997955615,18.1532387471745,18.7422472378576,17.8580174936539,18.7934854298448,18.4709276241015,17.9191358186681
18.4449650238447,18.4904047362141,18.7227724756438,18.8398701907001,18.7454774698502,18.7432661799577,18.7957503992474,18.7734670665747,19.0170243034504,19.2689300922047
19.6073160801054,19.0130695872122,19.2139900014739,19.5280969684556,19.6954871605603,19.7706760817417,19.9597135987567,19.8593491894491,19.4903015558665,19.5913986781828
21.0577571854326,20.2057950597082,20.3528911193508,21.1306393365732,21.0490963905137,20.594668717176,20.5049747203606,21.4371140844259,20.5311000298962,21.5505170972467
22.3014796496937,23.4864956105273,22.3866828281897,22.9935472555989,23.1541916005108,23.1903195608568,22.9359515364125,22.8602715472319,22.9584801723437,22.4323022742355
27.0953681468194,26.6526825026991,26.9707435620713,27.4541530472041,26.0386688514657,27.249635214026,28.0649908434843,26.0452067876334,26.6154214200946,26.9427543904633
34.0932593094534,33.4390749583293,33.8150753567052,33.3180166820077,33.7844142107618,32.7510218517985,32.853013742013,32.2302181481574,33.5764657804036,34.05009500953
48.0787326264835,45.8729717218863,45.8314249973256,45.2727040158519,48.2742974489294,47.7218442152089,47.6229171047245,47.7071609416416,47.6184705340683,47.7139784375096
85.6909691490342,84.1890145317497,84.6313200020856,85.351082470154,82.2619875680956,84.4788468251281,85.0194284641613,83.0403035394295,83.3393081685035,83.5651520560281
