24.7772579999998,25.4201574000002,26.5699268000005,26.8928098000004,28.0213842000015,30.0017304000026,34.0265038000055,39.859360800014,53.9879322000414,91.1453214000477
25.5085436000012,25.6585702000002,26.1664750000005,26.768260000001,28.4114574000013,30.7432578000022,33.9959372000049,40.3440650000149,54.4662688000384,91.2624482000422
25.4085266000003,24.9776768000006,26.7112542000007,26.7482748000005,27.8515616000017,30.2521526000022,34.0330030000049,40.6499086000123,54.0539060000384,92.6776576000419
25.0099836,25.9158874000006,26.7257646000005,27.0706984000007,28.6804598000018,30.0061824000027,33.517708600005,40.4165286000159,53.9378784000388,92.7530570000512
25.466112400001,26.1543594000009,25.8611834000007,26.6689404000004,28.1812062000013,31.1167094000029,33.6583918000054,41.1764286000137,55.3181508000431,91.6908378000473
25.0626416000004,25.5014500000004,26.2379254000003,27.109545600001,28.1156300000015,30.3927908000022,34.2444042000061,40.5082572000131,54.9660024000391,93.2488398000462
25.6709612000005,25.6939382000004,26.2364298000007,26.6652544000006,28.685663400002,30.1056020000025,34.2192304000061,40.2887632000131,54.2076380000397,90.9218390000458
25.2432906000006,25.8767377999996,25.9813340000002,26.9567414000003,28.1083158000008,30.5448782000023,34.0976118000057,40.9608132000148,55.9370624000435,92.4272268000491
25.6283078000006,25.8050082000007,25.8707366000003,26.720833200001,28.2513560000016,30.5364944000025,34.2902660000052,40.1284096000137,54.1216580000396,93.0662696000401
25.5036564000003,25.9068632000002,26.4976870000002,27.3053030000009,28.2176312000019,29.7782848000022,33.7766138000054,39.8425012000124,54.5308104000367,91.0507914000557
