760.22,202.61,235.29,580.01,150.25,87.407,2210.8,2323.1,179.19,177.01,721.36,437.2,143.81,72.252,367.06,1130.1,1955.6,45.097,3378.7,2893.4,3429.5,1515.1,634.12,2126.8,246.13,4533.5,3426.9,805.22,443.3,345.52,824.01,374.66,546.53,1731.6,1617.2,1164.6,994.57,432.56,719.66,383.83
2510.2,906.56,2869.1,658.72,3778.2,374.87,972.27,2938.2,2370.4,165.35,633.4,35.428,988.28,567.88,794.17,1882.5,1216.4,292.3,875.23,1499,985.7,407.7,4193,1023.9,144.85,843.61,128.37,682.63,2014.1,210.66,522.51,3388.4,4257.2,3532.1,392.88,457.63,1410,416.72,1756.5,2260.7
1124.8,1751.2,1834.8,57.51,35.895,1719.4,2340.8,2788.9,1942,603.81,50.204,1995.3,1767.8,1269.4,581.85,1209.8,1040.5,3761.9,188.32,234.87,437.18,638.06,2233.2,209.94,1851.6,384.53,2137.9,1604.6,1106.2,199.16,1703.9,1529.7,249.12,176.31,2099.1,3056.6,1263.9,720.17,1177.1,578.47
1387.8,3760,676.3,2479.1,668.18,336.56,1001,212.97,934.56,256.76,830.63,1332.9,308.41,2431.7,2599.8,831.61,164.85,4700.5,1183.9,265.01,323.06,668.24,204.93,76.007,181.16,440.03,2015.6,395.41,975.7,1923.6,3136,773.68,410.9,596.07,1294.9,1049,1880.4,773.54,1005.6,367.42
200.54,1626.4,1655,539.34,1064.7,1013,364,3307.7,1470.7,885.86,1622.3,90.973,800.51,323.14,631.17,364.05,1413.5,5622.9,2499.9,1814.7,300.74,298.97,1109.1,452.7,477.98,62.307,1768.8,1993.8,317.33,894.23,441,1783.8,693.37,2733.7,1052.8,1946.4,2546.2,973.42,3308.8,627.16
369.02,5681.5,844.95,756.25,409.84,392.93,289.94,2599.7,489.16,450.88,3801.4,372.11,290.4,173.1,86.765,395.81,1537.2,703.83,1202.5,1205.9,4884.7,416.78,663.07,671.41,369.74,41.974,89.674,1163.4,709.03,1351.2,1001.3,1161.5,113.12,2351.4,1254.9,40.258,1466.5,1570.1,151.8,448.28
878.57,247.48,745.09,371.65,681.64,2905.2,24.05,4499.5,534.48,299.97,1420.3,1394.4,1038.9,321,101.02,247.7,4130,1279.2,1321.9,604.24,174.39,611.63,1239.2,308.01,1162.4,928.89,3346.1,688.59,3293.1,1286.3,850.84,553.46,58.225,209.54,2002.1,841.9,131.1,197.03,1256.6,1934.4
233.64,731.53,898.67,752.7,386.1,256.5,823.62,167.6,180.9,1734.9,44.69,2730.6,1305.6,494.93,1942.7,1199.6,1098.2,454.27,436.18,823.72,742.69,398.88,3224.6,4389.9,2782.7,1015.5,358.2,1442.5,120.8,130.95,265.36,1381.6,962.82,986.24,382.74,244.52,367.21,354.03,431.98,277.3
4397.5,1514.9,1903.1,166.31,664.23,252.31,580.78,340.04,3720.7,1620.9,1137.3,477.66,36.491,713.65,600.95,1386.3,73.07,104.17,3052.3,3326.5,3014.9,80.514,3926.9,544.42,1751.5,390.21,1623.7,885.21,1866.7,96.626,305.82,879.74,764.54,2088.8,622.06,1845.7,183.29,1364.9,105.11,1334.2
447.79,251.23,418.61,1383.9,951.64,1313.4,1311.5,1611.9,2410.1,1902,241.38,826.66,560.7,94.72,643.56,1311.5,645.27,1086.1,1150.2,978.64,163.82,2824.7,2064.5,1428.4,449.85,216.31,219.69,183.32,1082,882.32,403.3,755.91,111.11,388.11,1331.8,2374.4,1056.6,546.44,424.18,1795.2
1129.9,810.38,315.5,2542.7,666.88,841.11,213.27,1432.6,423.61,1190.1,312.74,2922.9,113.58,765.04,187.45,448.03,843.72,80.339,1358.4,1105.6,1013.8,597.95,2088.4,1742.5,851.35,2613.9,3677.1,921.78,70.062,2114.3,783.38,816.04,1697,826.58,39.858,1231.1,1080.8,408.57,1302.3,371.69
1464.6,1192.9,200.71,1670.6,593.9,494.25,73.832,2391.7,1887.7,408.87,1557.5,1657.4,751.76,1081.4,1808.9,1493.1,990.1,2410,771.8,55.668,2482.2,1275.4,702.14,2263.3,266.42,1362.4,1057.4,2925.3,448.29,160.02,151.32,73.212,167.17,113.67,1502,48.061,3881.1,419.99,739.53,1674.5
1671.1,839.59,817.4,1844.3,1487.6,1168.2,447.04,1415.8,396.15,91.121,1007.4,2839.7,332.31,408.25,474.11,229.21,2234.7,436.46,48.783,1187.5,319.02,1942.3,47.168,51.362,803.44,5229.3,30.144,1303.9,352.25,220.93,1137.7,150.48,110.06,30.4,375.09,18.962,3307.1,980.1,912.54,1766.6
