523.2,1295.8,87.761,1290.5,334.48,2595.8,776.83,420.7,387.31,614.81,342.94,506.15,408.55,255.35,369.24,276.73,74.789,763.42,199.88,259.6,1791.5,1000,896.15,985.6,129.1,1786.2,232.55,609.07,715.37,2251,482.34,130.74,942.1,217,99.373,313.51,764.25,484.63,4915.6,318.67,278.21,396.22,1357.3,475.28,782.35,256.72,28.175,1129.9,26.394,759.64,63.126,29.105,292.27,186.04,591.93,509.55,804.43,48.584,72.389,755.76,288.22,743.76,878.28,49.752,346.85,602.49,1730.9,1180.6,303.45,61.81,57.092,93.222,344.15,152.92,577.15,282.29,610.93,227.57,422.18,305.58,297.89,114.87,1060.8,293.9,323.28,501.19,228.23,678.71,478.75,425.84,1285.3,1699.6,257.4,329,588.77,309.42,58.715,53.374,338.82,1650.2,2143.1,747.42,439.29,1736.2,646.36,1321.6,464.56,657.99,31.439,25.354,2337.9,968.18,1583.2,2395.8,482.31,118.53,146.52,610.66,2877.3,1028.5,140.07,1154.6,1031.8,783.35,585.24,280.43,105.72,988.78,922.09,206.75,1230.8,1168.5,1056.2,849,56.837,185.22,120.44,125.3,1754.8,566.03,391.82,1066,712.76,239.02,550.45,440.26,52.681,753.19,109.25,1437.8,1114.6,240.46,784.2,54.978,202.51,605.58,74.084,138.97,1555.3,1616,1225,595.44,1304,2064.1,199.44,232.62,472.97,1211.3,179.92,1457.4,395.15,931.5,476.77,1993.9,2974.7,430.04,556.53,136.37,478.96,484.26,340.54,31.883,130.89,57.056,1829.9,1417,499.21,459.18,299.93,933.75,624.07,290.8,533.68,249.65,724.28,162.17,436.82,702.52,632.27,881.58,1353.4,161.6,229.95,697.82,369.14,391.7,1049.8,73.567,1048.8,779.66,60.089,180.67,1104.8,236.97,588.64,453.65,1040.8,212.44,408.96,394.06,48.15,667.51,1494.6,418.41,926.34,1594.3,153.2,83.108,819.84,58.39,532.57,1231.2,432.06,1095.3,40.717,546.76,836.6,61.889,777.82,705.96,1266.6,324.59,41.69,353.28,433.27,292.11,395.45,795.2,95.81,1276.4,602.82,181.53,32.068,752.37,186.83,169.24,826.82,742.54,506.81,442.72,1080.5,166.07,1073.2,3559.5,438.28,802.29,163.3,144.72,4757.6,146.68,676.38,440.94,585.45,1491.3,73.089,1161.7,72.088,1375.2,1117.2,52.583,676.9,625.07,576.15,39.924,99.022,312.17,183.61,859.31,393.23,468.8,224.39,426.58,374.01,72.004,91.565,71.952,230.5,167.92,131.48,603.26,91.381,1476.7,72.956,44.698,594.08,483.9,56.854,323.51,1038.5,193.49,1206.9,77.646,844.51,1953.5,352.79,128.95,772.39,627.41,486.58,58.335,773.41,586.22,480.86,533.41,213.32,191.96,259.38,635.67,178.81,1838.4,204.9,1378.6,606.68,174.69,480.31,1588.5,854.79,75.335,430.05,1025.4,243.87,506.53,528.15,238.02,307.3,63.552,1795.3,340.12,518.29,1269.2,1245.5,2064.9,2122.7,37.82,424.52,784.66,382.9,288.59,1251.5,953.29,1529.3,466.93,851.26,115.33,350.64,1209.5,731.58,152.22,1834.2,95.486,1520.1,124.6,149.6,593.67,327.86,1184.3,1829.5,1084.9,1519.5,454.89,586.07,321.19,1606.2,53.649,543.19,994.98,1401.4,1347.6,195.81,956.49,302.86,504.75,489.28,446.38,213.76,579.07,240.57,217.26,101.42,172.91,281.68,1331.8,1061.8,660.49,1292.6,724.97,523.43,561.77,454.86,655.74,1879.3,897.36,147.96,684.52,459.82,197.64,910.36,208.69,89.154,397.26,356.97,316.23,820.77,216.77,1400.6,1828.2,751.42,2606,426.38,153.08,135.89,339.16,301.23,1157,1149.8,76.354,213.34,621.96,725.83,168.95,775.21,856.39,402.77,644.71,233.21,849.87,1010.9,710.6,720.74,463.83,1151.2,379.28,156.5,396.7,558.59,311.11,795.26,416.76,967.06,988.11,210.39,394.55,38.939,1361.6,763.16,2447.2,332.08,89.324,375.49,1158.9,511.5,927.08,153.8,310.71,1016,1745.7,39.899,190.61,1145.4,452.45,407.78,493.94,350.86,213.49,443.03,166.7,306.84,969.9,90.307,577.65,647.4,94.47,72.114,1087.1,877.78,3427.3,1216.3,440.87,197.69,879.54,1079.2,207.75,1190.3,791.56,77.084,110.11,107.86,77.451,131.51,1890.9,281.51,1881.7,239.29,289.85,172.78,580.61,86.121,780.64,764.98,1593.3,73.871,160.93,807.84,290.01,27.397,832.42,128.18,238.95,928.01,1289.9,191.13,704.19,436.28,104.85,154,198.07,107.39,347.1,182.22,2207.7,169.82,931.79,1575.4,425.02,253.82,103.23,632.11,557.06,568.93,1248.5,108.32,734.97,1212.6,551.62,1392.5,87.753,176.62,480.85,34.17,1266,880.71,637.55,876.25,376.46,183.57,2986.6,1110.7,1597.2,1345.5,2035.4,759.96,2880.6,125.25,95.992,386.17,183.69,2669,886.44,582.54,635.58,232.4,31.751,517.23,448.25,46.931,131.79,1251.4,378.04,536.44,976.01,350.73,819.47,1003.4,611.26,605.56,115.6,933.64,449.47,67.421,1514.5,784.09,138.79,790.67,87.896,1758.9,651.42,519.8,487.18,235.66,1229.2,1007.9,618.04,692.82,138.5,761.1,442.02,245.13,156.39,759.17,997.64,62.351,206.41,55.741,193.76,81.195,606.63,481.61,16.485,374.62,82.11,926.25,275.65,190.39,1607.3,428.94,417.16,255.81,300.89,2271.2,107.27,863.53,2732.8,391.11,1107.8,450.83,2562.4,2411.2,964.43,388.68,2387.5,225.27,101.66,653.36,549.5,294.79,222.43,471.43,597.09,1103.2,937.88,31.365,215.69,1068.3,144.15,57.588,26.115,762.59,287.59,158.35,54.024,432.34,156.94,984.55,769.59,999.46,334.67,108.36,1854.5,75.399,945.88,477.79,118.07,121.83,465.71,91.097,698.69,1440.9,88.772,52.229,231.1,676.86,298.49,113.84,585.4,124.81,96.876,76.278,383.83,1170.3,470.19,2821.7,1764,1180.3,111.83,353.66,1002.2,923.51,111.91,1135.9,422.43,587.66,194.81,1642.2,554.31,1918.8,220.03,490.29,780.45,1047.7,82.791,732.85,113.09,39.471,191.24,803.6,94.118,666.52,235.12,715.18,306.27,972,444.66,532.58,1038.7,2143.8,700.78,283.89,451.69,306.35,286.28,292.83,39.503,1146.7,575.55,1005.5,427.29,79.149,1622.8,373.17,319.4,247.32,287.18,1225.3,235.39,356.84,239.72,960.74,2336.6,720.77,41.883,29.422,2096.8,253.91,712.86,119.85,764.73,912.35,853.8,262.67,2709.1,173,373.69,804.39,131.92,1361.2,3674.3,193.57,48.489,93.567,68.225,912.91,420.74,162.92,532.26,1122.9,1662.1,1170.6,126.05,707.41,4251.1,695.8,199.67,395.38,879.39,2128.5,353.31,306.26,733.59,190.23,908.44,653.22,1014.6,866.72,535.04,1369.9,323,97.3,3314.9,217.83,293.65,33.81,212.34,787.17,34.664,217.19,1187.4,1316.1,233.69,1466.8,3048.4,204.72,195.19,1082,162.23,2062,743.01,2724.9,445.19,859.19,192.67,70.997,132.97,1744.6,109.12,32.125,579.98,192.62,257.98,593.64,226.5,213.9,77.741,1200.6,689.59,315.67,1658.4,374.63,42.031,532.48,209.62,2416.9,59.962,630.18,354.75,596.99,51.989,873.91,391.34,992.09,1436.6,2610.4,104.33,613.06,1542.2,796.88,431.69,301.58,978.98,2939.1,330.49,162.52,3726.5,974.53,98.543,962.29,312.85,246.21,940.42,2978.9,1086.9,2610.2,603.48,966.92,200.04,339.61,344.59,1192.1,973.02,125.5,462.33,887.19,413.28,273.39,401.1,654.21,66.074,673.42,952.42,139.33,199.63,273.14,622.82,1168,367.59,157.28,155.81,456.87,66.478,664.73,406.19,4063.1,1980,639.58,516.98,1378.4,995.63,1729.2,1400.4,1255.4,143.21,3991.5,315.73,663.5,215.44,77.273,652.42,329.91,181.46,668.14,95.536,121.72,1402.7,249.57,136.58,1776.7,1174.3,935.29,746.17,2530.4,653.57,563.15,1557.8,45.619,142.66,19.437,697.03,127.45,567.23,680.52,519.27,303.75,2178,151.7,710.17,1450.1,740,1824.2,2034.5,676,303.67,121.71,67.176,1711.9,292.21,873.55,52.69,1889.9,953.33,452.75,1681.6,26.043,149.43,1356,755.71,2437.2,431.69,481.52,1964.6,1535.2,1710.5,214.27,65.153,529.49,348.2,77.031,1323.4,315.52,1679.9,423.52,1965.3,1877,503.1,835.14,552.44,1836.2,1061.9,316.52,1185.5,953.37,226.03,161.29,1338.5,168.88,574.97,178.84,146.33,305.71,3027.6,31.927,148.3,376.92,26.102,1043.7,196.06,487.45,742.7,310.2,779.51,166.17,34.804,248.29,344.79,280.17,654.68,186.81,1121.4,288.35,707.4,135.59,851.75,4422.7,1527,344.46,73.859,67.804,1449.8,1119,217.36,1545.2,1128.3,3217,435.48,667.79,595.6,860.77,340.16,80.29,73.428,893.24,1291,858.95,1005.5,213.2,64.612,58.429,508.83,121.72,134.38,439.87,388.67,1831.4,190.69,2167.7,595.05,476.42,996.8,1511.1,1209.6,846.72,2053.4,1416.2,497.23,1020.8,182.34,2246.6,1527.7,631.73,682.24,790.32,654.94,1119.4,241.74,405.54,3137.7,324.51,913.81,569.15,39.982,579.17,967.82,261.29,1252.2,1876.7,2996.3,1966.2,504.16,450.93,1007.4,1611.7,86.335,2009.4,88.399,1328.5,609,825.28,167.31,2115.7,561.89,218.29,661.65,979.97,107.81,696.55,57.578,1745.5,99.34,932.27,480.31,896.91,130.79,337.46,155.57,2658.2,1700.5,885.74,1000.5,671.09,786.54,131.32,564.16,190.77,240.16,2262.3,825.96,812.13,828.27,52.206,326.11,1870.2,69.137,131.1,2494.6,514.41,305.81,1173.4,916.74,1429,190.57,563.99,425.36,20.473,140.57,187.87,1550,74.896,54.511,36.88,229.89,550.3,1934.3,1039.3,898.26,345.05,255.18,2403.6,992.28,1326.5,287.58,243.43,488.57,516.84,742.51,3772.8,951.98,53.59,2016.7,800.76,866.6,2418.9,1196.2,684.03,695.06,295.6,102.76,1067.8,935.98,614.02,1257.4,3839.2,3503.3,638.66,44.796,389.63,99.324,517.58,1220,1013.9,118.97,1560.7,182.64,545.96,604.58,537.8,532.76,1572.4,614.84,178.59,371.6,228.32,68.963,24.656,740.91,152.29,417.9,2093.4,956.51,2172.9,198.96,1605.5,970.06,741.7,134.18,518.05,169.79,1306.3,210.62,774.48,814.21,637.66,449.36,255.23,892.9,541.98,336.56,134.23,149.24,1164.2,724.06,623.85,796.32,138.75,627.43,1006.3,467.34,1263,401.17,872.07,481.32,216.01,39.16,1992.1,220.56,48.021,804.21,71.47,122.49,69.503,93.44,138.54,183.25,532.32,542.74,808.94,954.78,532.6,1259.8,155.21,505.71,433.04,653.59,309.92,89.176,292.94,1743,1091,1013.3,54.13,604.5,85.274,237.18,544.99,476.3,140.56,2338.6,616.45,943.87,1160.9,673.05,441.82,2250.8,708.77,240.62,766.18,477.26,126.5,88.852,723.3,147.72,396.78,276.05,551.82,844.93,51.667,2436.1,519.16,1579.1,1280.1,1072.1,691.17,552.09,964.69,701.96,2006.9,581.86,363.63,586.85,168.34,1154.7,470.12,2314.2,209.89,705.73,1583.5,1159.8,922.08,2518.1,1933.1,259.63,218.47,118.24,70.155,739.89,1120.5,570.04,336.94,342.14,1182.7,519.68,317.53,83.274,250.77,1571.8,636.26,548.88,314.56,1589.1,90.754,483.94,101.97,615.93,244.94,886.08,1929.8,517.68,621.26,316.51,1240,315.63,645.2,608.38,28.2,1585.2,2305.3,65.096,2079.6,2673.4,1643.3,1003.6,17.113,124.14,985.12,621.27,1672.8,717.88,67.713,67.158,685.06,282.63,223.6,288.7,976.48,107.05,254.24,542.87,1251.2,134.23,1421,66.003,256.77,63.523,558.41,236.92,1857.2,1272,215.28,1063.9,1912.8,447.67,752.64,1138,434.38,696.87,91.662,120.02,215.34,770.91,582.55,551.93,456.51,131.5,357.4,90.528,1453,2607.3,321.67,702.13,166.93,1086,599.47,1458,107.55,1435.7,1617.6,22.041,287.16,142.14,186.52,132.78,1614.5,2656.6,1231.9,2030.6,160.21,986,1477.2,923.96,140.29,102.65,245.51,2074.7,718.26,165.22,549.01,1812.2,27.523,112.68,120.64,1450.6,280.48,1808.1,64.04,264.76,970.64,1113.3,604.6,193.56,182.37,779.74,116.09,104.04,366.35,326.91,229.37,1015.9,1814.1,2330.8,297.99,791.34,2045.9,599.59,689.47,295.17,2328.3,1188.7,3654.1,966.12,492.58,829.24,74.61,33.728,925.09,293.94,731.78,671.77,84.569,84.008,4451.9,587.69,2244.4,738.08,30.596,113.45,668.16,130.45,40.777,1064.4,1268.1,310.3,1236.6,135.21,60.896,515.19,293.75,248.96,873.14,1405.3,576.55,1553.5,855.63,1449.6,1424.6,118.42,798.73,78.378,838.57,1899,104.99,495.12,78.942,1249.5,1120.9,709.76,708.54,442.54,80.003,317.77,819.34,443.93,229.31,754.72,530.62,1091.9,1941,1170.3,861.07,133.04,575.35,389.18,1175.5,245.96,49.901,748.96,1234.7,493.41,1657.9,1304.5,2310.9,133.11,602.38,133.82,433.97,20.666,290.52,611.47,1376.4,216.67,1122,1023.7,258.58,1611.3,1547.2,125.03,2008.9,615.69,509.74,1972.9,27.561,294.31,171.36,373.9,1985.6,156.43,733.68,489.76,1369.9,150.89,372.57,57.289,1264.3,1163.9,509.42,478.38,1168,270.89,167.62,2610.9,191.98,1154.2,871.64,977.96,234.85,654.47,556.81,338.97,1124.4,414.35,667.27,43.65,1748.1,614.22,890.67,449.31,526.82,2153.5,849.19,82.921,199.92,1782.6,149.35,343.05,845.12,122.59,630.64,637.18,346.52,583.9,710.35,103.59,849.7,1388,638.72,326.28,421.69,532.16,139.16,681.76,46.434,64.769,1396.8,57.19,48.444,469.42,1365.8,678.99,96.359,79.568,106.5,1479.5,577.36,1576.8,474.29,65.54,30.933,233.94,654.91,403.99,134.8,1126.9,276.21,3093.9,757.31,282.88,107.58,84.771,152.82,254.39,118.91,2151.2,130.59,986.36,137.33,601.77,154.61,280.48,55.896,688.74,36.824,1173.5,89.323,93.9,674.7,259.75,945.75,686.04,212.89,706.08,727.85,1276.9,489.82,356.99,1388.7,871.85,1048.1,1022.6,55.302,170.63,502.31,514.29,125.5,1137.2,717.45,1117.3,36.718,55.633,924.38,1545.1,290.06,2136.4,529.62,121.3,166.19,233.28,378.89,642.47,2825.5,394.09,91.638,101.82,112.58,266.57,2749.7,1926.8,1168,1393.1,1185.9,1759.7,195.35,4716.8,1249.5,340.88,473.27,155.09,1145.4,433.84,2443.8,93.984,653.2,879.78,166.39,878.28,470.17,286.21,2385.7,1143.2,831.35,176.48,2804.5,464.61,2385,1533.1,1244.6,392.74,1426.7,2080.2,1329.7,194.48,623.91,3488.1,139.07,174.81,499.94,236.53,152.21,177.45,341.74,244.12,169.85,635.34,467.72,543.31,992.73,1652.9,1361.8,185.41,698.19,435.44,1397.6,794.17,198.69,548.01,34.853,884.41,1687.9,754.38,1680,274.08,3788.3,570.13,454.3,57.333,321.11,379.94,84.397,91.506,570.9,329.15,98.668,254.24,1026.4,3665.1,954.46,300.69,371.26,1069.7,60.947,974.75,367.53,31.932,251.95,124.92,64.616,1494.8,861.33,546.18,421.52,644.85,698.46,261.4,253.07,382.57,331.15,1312,505.25,1183.2,988.44,640.36,672.02,225.03,3162.1,380,2239.9,750.67,733.23,66.638,93.606,319.21,1417.1,192.86,520.23,1133.7,597.15,1180.8,109.34,39.062,413.29,263.6,587.13,383.22,1364.5,1761.3,34.721,1500.9,84.863,674.8,1077.4,70.627,511.48,520.79,157.17,2355.6,224.63,1065.8,1117.6,155.82,79.488,499,39.402,236.58,234.69,1349.2,679.4,900.28,700.97,677.64,323.01,188.15,2352,552.55,1659.9,211.63,565.28,447.6,752.01,42.914,159.96,2025.7,306.4,125.37,1034.6,221.1,655.72,75.663,2376.5,186.73,493.87,603.5,677.57,46.829,60.2,166,114.99,656.34,188.12,98.674,255.61,384.06,488.11,568.19,235.23,1228.2,796.3,87.948,1344.5,2220.5,501.48,196.29,692.98,351.28,268.75,431.65,87.126,775.98,163.46,667.99,361.93,25.385,812.59,343.37,294.63,876.75,367.65,976.88,230.75,876.37,184.56,733.8,550.77,259.22,372.49,482.09,1759.8,460.09,1437.3,57.142,258.41,1225.3,1194.3,1935.9,3041.6,889.63,160.21,591.16,189.22,735.01,373.59,446.99,1532.5,57.374,77.033,93.701,619.47,652.04,1422.6,575.99,309.81,219.57,1680.7,509.43,335.68,1601.7,235.65,111.34,2501.2,132.96,826.62,274,327.46,2256.8,577.56,1597.7,492.25,123.39,195.54,777.04,26.813,1581.9,1169.4,600.49,808.84,914.64,32.935,494.53,4067.8,191.41,1842.6,109.39,1500.3,131.55,203.68,203.14,121.67,797.18,397.93,561.81,822.93,460.89,688.24,1426.7,327.83,79.039
