111.39,108.29
22.861,18.924
502.49,499.34
73.87,71.848
41.234,37.571
125.37,121.25
65.527,59.088
325.51,321.61
299.31,295.1
79.504,75.66
290.89,289.87
68.418,66.18
112.64,108.63
48.551,45.06
177.32,174.57
56.115,55.884
213.95,213.99
55.642,53.848
162.24,158.44
36.229,32.312
33.983,30.347
27.473,24.581
119.76,116.75
484.68,481.79
237.45,234.53
583.82,578.89
250.74,248.01
584.01,582.37
216.32,212.9
99.992,96.572
337.09,334.56
108.78,105.41
86.488,82.493
94.624,288.47
165.76,163.06
363.69,360.88
71.298,67.884
33.487,30.885
92.52,372.66
96.921,93.448
101.03,96.37
33.859,33.412
30.949,27.839
143.69,140.65
63.741,58.933
61.53,56.548
279.18,274.31
65.803,63.238
325.41,323.7
48.265,47.549
351.87,351.68
49.293,43.794
143.82,140.1
435.8,431.44
59.229,58.003
386.76,383.62
71.722,67.173
65.173,61.177
129.51,126.09
563.57,558.64
207.68,203.85
116.65,116.34
181.43,178.62
67.378,61.431
41.891,40.257
47.805,42.939
236.73,234.66
52.494,50.31
159.59,156.97
60.656,57.318
653.38,647.4
50.078,45.519
167.15,162.73
108.3,105.39
415.37,412.67
319.68,316.04
352.24,346.93
151.32,154.55
21.323,19.292
23.742,19.387
164.44,161.82
255.13,251.43
292.93,287.23
122.96,119.29
62.654,185.06
31.342,26.419
747.36,744.58
235.64,232
273.2,270.48
143.39,140.87
41.841,38.235
165.26,162.4
145.17,141.34
60.682,55.756
56.951,51.392
74.589,78.024
83.603,81.116
413.11,409.11
210.87,209.17
104.85,102.62
345.84,342.09
206.68,203.65
111.57,110.48
48.472,43.231
29.938,26.565
88.489,85.771
210.03,206.54
38.441,35.637
371.08,369.02
389.41,385.26
45.955,42.396
90.822,87.942
131.61,128.14
83.325,81.058
238.04,233.24
50.326,48.95
182.08,177.29
73.704,75.302
387.6,384.44
134.09,130.73
65.823,61.277
136.21,131.22
63.988,65.811
130,126.41
242.13,240.5
84.906,81.899
147.2,144.25
120.58,120.14
125,121.22
125.34,121.86
251.94,246.48
186.69,184.1
79.383,78.205
168.66,165.42
20.808,16.756
75.041,74.022
75.159,72.036
43.28,39.408
49.339,44.957
63.325,57.375
79.921,75.607
82.797,78.042
37.292,36.581
31.352,28.004
83.778,85.636
91.763,87.652
145.52,142.51
116.52,158.2
47.16,44.802
40.044,37.011
240.21,237.78
35.124,30.831
180.77,178.09
33.153,30.588
87.428,82.888
45.024,43.64
306.05,303.16
42.912,38.713
128.59,123.73
140.13,139.21
185.63,181.63
65.145,61.986
169.26,167.3
219.24,215.57
33.931,29.087
123.84,122.36
69.169,65.998
63.141,60.136
25.83,21.937
119.46,116.4
91.108,89.543
69.822,317.38
40.17,37.975
49.806,44.924
63.746,59.013
385.65,383.18
54.871,50.035
85.126,81.884
148.08,151.45
125.52,120.9
799.71,796.04
48.801,44.944
188.75,186.31
366.05,363.7
124.65,123.76
64.508,62.595
224.52,221.17
381.92,377.78
161.64,158.9
52.054,47.971
129.58,125.83
80.277,82.754
247.96,244.3
250.73,248.65
99.268,95.424
85.424,82.274
254.39,249.82
45.813,42.229
154.12,150.69
37.722,32.415
38.227,33.272
108.72,104.48
110.37,107.7
191.73,186.66
91.761,88.899
32.331,29.31
82.839,80.899
65.957,62.485
162.88,159.01
53.986,55.928
51.084,45.208
218.59,215.26
80.566,75.091
263.77,260.04
122.01,120.54
93.605,92.037
55.22,135.13
172,168.53
99.104,98.789
167.34,164.75
535.49,534.98
142.52,138.94
178.65,174.71
368.13,364.28
372.4,368.41
63.59,59.534
56.808,54.815
360.76,357.32
495.56,493.16
271.5,265.84
200.03,197.04
135.27,132.4
28.18,26.909
72.719,73.232
87.427,83.646
145.84,142.17
28.258,23.2
142.27,137.25
32.577,29.059
63.021,61.121
99.462,109.16
427.57,422.67
37.186,33.866
94.825,92.056
319.75,318.01
87.359,83.061
322.46,320.6
27.407,25.896
334.77,333.45
51.464,47.407
23.258,20.912
35.105,32.064
133.1,129.84
88.039,85.092
66.129,66.336
251.52,247.26
52.512,203.92
255.86,252.57
117.11,111.73
349.41,349.93
239.47,237.96
149.67,149.29
96.039,92.094
383.2,379.39
110.61,107.66
38.988,36.273
219.73,215.15
193.33,188.76
373.84,370.03
68.535,68.001
183.93,178.95
115.35,118.33
140.26,136.62
107.14,106.01
68.444,66.597
517.05,513.14
310.95,307.02
39.273,35.182
252.96,699.23
31.038,28.911
292.09,288.54
436.19,437.12
120.63,118.9
22.407,18.666
58.135,54.032
46.609,43.048
172.08,172.66
160.49,154.47
51.633,47.311
147.59,142.58
232.01,230.41
75.514,73.781
28.801,25.752
123.18,120.5
178.53,175.74
207.2,201.65
65.856,67.312
233.45,230.04
298.14,294.05
59.766,58.281
53.607,47.837
134.28,130.74
56.042,51.244
225.4,220.73
348.09,353.08
59.978,59.802
100.31,97.025
100.95,100.11
79.478,89.33
252.79,248.52
119.05,116.76
82.142,78.818
19.537,18.282
104.25,99.976
464.34,456.99
76.119,72.544
21.145,16.46
396.58,396.73
399.68,395.13
139.67,135.18
60.587,57.029
319.53,314.55
115.2,466.3
78.891,88.007
143.03,139.75
102.97,101.14
68.721,66.244
115.37,110.36
181.88,180.08
183.08,180.59
265.21,262.43
129.93,128.8
133.32,130.1
39.833,44.987
117.12,112.29
242.66,475.91
525.07,522.95
57.254,54.494
88.586,82.334
97.625,94.919
382.62,379.23
505.28,500.73
129.4,126.88
218.63,214.24
42.061,38.139
121.01,122.66
38.804,32.533
103.88,99.315
132.26,128
236.74,235.22
386.28,383.77
57.939,53.72
92.601,88.062
170.29,168.35
119.99,116.08
67.145,61.227
317.74,315.97
273.54,270.39
113.71,107.67
428.31,424.48
34.394,31.024
89.504,88.012
257.39,253.2
44.063,42.478
188.11,185.97
33.429,28.959
115.28,113.15
92.368,88.886
373.64,373.3
229.35,229.29
99.254,102.9
38.413,36.597
141.9,137.99
113.15,107.61
70.71,67.135
25.161,21.485
331.4,330.45
34.933,32.328
84.244,80.9
40.8,37.163
51.631,48.415
152.76,149.14
163.97,160.34
236.56,237.08
67.561,63.613
33.664,30.094
378.77,374.53
51.196,48.351
68.152,65.707
101.23,98.12
47.398,469.03
85.182,82.093
22.634,18.751
225.75,224.42
448.52,445.31
67.57,62.2
262.42,261.14
245.99,243.07
96.47,215.91
34.737,32.629
82.432,77.784
131.08,128.23
53.11,50.419
18.48,14.329
127.45,122.98
68.351,114.34
23.196,21.051
372.29,367.95
21.432,19.095
51.669,48.15
317.05,311.45
106.81,105.01
59.276,54.882
41.709,130.23
118.21,116.31
166.49,164.53
68.251,64.366
34.721,29.797
185.52,181.92
75.36,74.435
436.23,432.89
36.71,32.233
79.695,76.63
333.38,331.09
50.536,48.39
172.79,168.12
59.117,62.668
90.826,86.985
97.894,94.411
80.479,75.029
333.02,334.02
93.918,95.168
124.66,123.35
208.48,203.38
119.66,120.6
350.94,348.01
69.464,68.618
145.61,142.77
212.17,209.31
88.31,83.369
155.9,151.35
267.71,265.41
91.951,91.482
96.541,93.15
73.777,71.835
625.54,620.28
183.31,180.31
144.16,140.28
112.88,110.28
174.85,174.15
111.85,117.36
51.553,48.671
67.723,63.693
87.664,84.582
124.71,121.05
579.34,575.51
29.623,26.392
83.978,81.956
35.982,31.078
150.76,147.28
69.097,66.328
68.818,66.858
175.55,188.77
92.618,91.013
101.25,103.32
120.29,334.66
39.367,36.334
23.911,21.525
67.526,63.202
49.166,47.011
62.046,60.002
195.95,192.94
75.639,71.783
201.34,198.74
480.02,474.55
79.964,78.139
54.203,51.749
79.513,76.709
47.518,45.088
163.23,158.28
130.35,128.04
180.09,176.03
291.55,289.82
103.82,98.861
49.056,45.721
35.147,29.957
57.556,54.72
23.357,19.237
130.14,128.87
337.85,336.33
104.17,98.828
136.21,131.5
288.2,284.46
128.19,123.97
69.239,72.799
281.5,276.26
41.596,38.276
201.38,197.95
340.95,336.35
58.204,57.342
123.34,117.6
247.46,244.42
660.22,655.59
71.229,335.22
33.963,31.382
460.53,457.08
126.85,123.29
59.905,57.186
194.97,192.92
92.211,88.008
86.013,84.269
148.11,144.22
173.67,169.14
59.641,56.542
135.31,326.78
162.15,158.27
39.52,37.073
49.353,46.142
54.882,50.776
139.79,136.76
317.19,313.74
120.49,115.47
53.352,49.921
93.098,91.884
239.31,236.55
213.25,209.68
368.28,367.9
189.54,184.46
149.4,241.57
470.22,465.43
373.4,368.68
102.83,101.28
92.988,89.722
322.28,321.26
78.303,75.147
136.1,134.78
84.828,147.83
48.515,45.01
104.87,103.33
102.16,100.38
31.793,28.723
61.737,60.622
469.14,465.68
74.061,70.523
79.065,73.65
76.132,71.827
42.61,38.867
111.71,106.05
219.71,215.84
228.02,224.75
90.919,412.85
154.69,151.82
222.47,219.03
232.33,227.71
345,341.07
54.182,50.863
30.194,28.161
41.835,38.575
155.97,152.47
70.652,66.04
298.74,305.47
204.62,200.21
24.448,21.721
136.54,132.32
279.11,276.94
