91.667,86.746
20.898,16.581
84.263,81.143
40.756,38.188
63.979,61.633
24.633,20.967
111.58,105.03
91.157,85.603
34.008,31.192
50.702,46.495
106.78,101.93
43.805,38.369
121.59,117.71
94.469,90.087
44.856,40.821
35.25,31.391
68.864,64.379
96.761,93.151
56.118,54.824
61.862,56.58
39.661,35.668
46.275,41.01
41.479,37.608
171.38,166.48
27.242,21.954
138.85,134.84
109.8,107.18
66.924,68.325
52.349,49.269
37.703,34.321
64.849,63.507
40.961,37.981
35.922,31.518
85.123,81.33
35.539,31.726
42.149,37.376
71.391,65.893
35.032,29.803
66.227,66.109
28.6,24.89
76.579,72.007
30.795,27.406
20.834,17.852
60.988,56.74
51.219,47.424
71.887,68.454
57.975,54.688
26.752,21.383
36.046,33.31
62.791,60.482
117.76,112.7
29.797,24.893
28.301,25.806
49.809,44.569
181.21,175.77
54.544,52.107
67.036,62.308
76.07,76.723
87.734,82.965
60.411,57.294
66.959,64.026
53.625,47.761
116.56,110.99
28.458,24.238
62.757,57.807
26.299,22.153
69.247,64.139
82.773,80.222
39.084,37.98
47.665,43.153
133.02,128.34
138.58,134.34
38.618,36.077
125.9,121.86
41.775,38.417
28.091,22.751
44.386,40.281
243.32,239.79
193.88,197.38
23.665,18.982
47.931,44.982
125.07,121.46
31.157,26.286
68.157,65.227
82.937,84.156
58.595,54.577
76.903,71.525
146.34,143.14
174.14,169.84
31.806,27.888
67.374,62.592
44.777,40.196
90.745,87.875
197.42,192.95
96.833,92.487
73.331,69.184
124.22,121.5
46.344,39.987
20.62,17.047
94.247,90.722
40.253,36.899
119.61,112.88
96.206,91.044
38.799,33.589
59.083,52.56
277.22,272.12
36.578,33.737
61.42,56.374
27.921,24.886
26.276,21.819
68.091,66.911
37.456,33.164
29.335,24.759
35.9,31.108
87.435,82.476
23.308,18.207
34.256,29.3
94.516,89.767
89.415,87.848
49.592,46.756
98.027,95.222
40.323,35.871
51.88,47.983
146.49,142.87
187.03,182.45
147.99,144.12
38.889,36.695
46.603,41.409
60.32,56.968
59.592,56.456
60.164,56.513
39.752,36.673
49.477,43.656
70.683,64.579
66.475,62.864
156.6,151.02
35.908,31.737
118.07,112.64
68.201,63.487
97.551,94.302
114.44,108.61
119.07,115.43
49.096,42.707
70.923,65.736
53.649,47.87
39.739,36.711
40.58,36.374
64.673,63.438
123.63,119.05
116.46,111.96
48.105,43.753
69.731,66.108
37.353,33.925
96.714,93.066
106.03,101.33
82.532,76.688
67.345,62.38
49.339,47.895
102.86,99.149
99.382,96.082
94.865,91.279
29.241,26.751
51.728,50.241
86.177,81.571
82.998,78.328
18.467,14.506
31.125,28.262
44.776,44.314
33.281,28.546
95.27,92.011
49.598,44.344
74.858,70.443
97.376,93.914
49.221,47.361
121.28,116.52
134.46,130.73
269.36,266.75
83.276,78.416
134.43,131.91
32.492,29.274
103.71,102.45
74.949,70.449
185.53,182.2
96.7,92.344
30.653,29.194
147.68,144.08
25.912,21.083
46.844,44.662
32.868,27.83
72.247,67.202
92.495,249.94
64.161,58.887
57.503,51.213
172.43,170.17
42.415,38.397
120.6,116.88
82.77,77.751
46.389,43.252
64.933,61.363
116.47,113.18
121.74,119.86
25.313,20.035
47.476,45.369
106.16,101.17
63.011,58.549
90.881,86.002
108.53,105.33
53.002,48.437
48.483,43.875
73.814,69.416
43.366,39.24
46.815,45.387
20.615,15.252
149.33,145.33
41.57,36.493
82.661,77.989
88.225,83.992
100.75,96.265
110.37,106.41
45.906,42.297
50.445,47.746
46.849,41.613
87.142,82.675
103.4,102.27
79.763,74.93
40.227,35.826
153.73,149.56
30.58,26.916
97.759,94.859
115.19,108.52
19.311,15.676
132.31,127.91
55.799,50.329
279.82,275.65
70.097,66.844
92.12,87.022
34.681,31.694
91.093,86.398
35.756,33.22
28.016,22.839
181.32,177.45
203.59,201.05
57.006,53.696
78.581,75.013
44.645,39.107
51.86,50.184
127.24,121.92
69.221,65.67
21.83,16.812
170.23,166.63
145.9,142.42
61.202,57.678
59.24,58.065
183.13,179.31
34.796,30.728
112.18,106.79
41.888,38.213
127.93,125.36
94.485,89.788
165.89,161.5
40.808,37.355
32.901,28.86
56.927,55.074
39.328,35.356
160.87,159.05
39.788,37.38
31.022,26.178
50.098,46.152
62.879,58.847
96.605,92.833
34.259,28.032
46.723,42.78
88.044,82.192
80.254,74.478
35.381,30.992
45.546,41.583
35.166,30.492
139.42,134.38
73.123,68.376
156.61,152.45
51.61,62.518
45.18,42.305
48.846,42.982
47.531,45.159
90.74,88.711
45.806,40.474
117.52,117.1
48.246,44.107
109.98,107.6
59.978,56.215
55.814,49.677
107.65,102.8
43.239,37.724
45.317,42.548
36.472,33.539
103.25,98.483
33.837,30.932
73.33,69.296
64.296,60.853
46.852,42.466
53.991,50.604
41.668,37.609
198.8,193.16
26.881,21.975
33.535,29.306
44.234,40.309
115.81,109.08
47.459,43.455
71.498,67.87
98.461,92.507
41.335,36.832
157.67,155.31
147.28,142.18
