117.99,116.36
25.722,22.728
1540.8,1884.1
224.06,218.51
951.27,947.47
98.467,368.46
496.37,493.73
515.11,594.01
605.77,604.2
671.65,843.15
130.03,802.04
272.12,570.97
619.75,616.97
49.529,48.161
480.89,480.24
324.9,1691.2
27.078,24.457
779.57,1669.1
125.01,122.99
862.51,859.42
311.18,315.08
211.39,209.32
309.05,307.15
47.755,49.77
546.68,542.95
113.21,110.25
691.86,687.92
208.49,204.47
204.67,201.62
383.08,379.76
138.76,134.86
419.42,416.84
931.51,929.55
433.67,430.18
119.79,116.87
132.28,128.22
205.55,402.36
334.38,926.18
367.33,503.5
598.2,595.57
125.37,128.16
630.41,626.58
2269.3,2266.7
111.63,109.13
43.207,395.19
32.084,31.392
104.34,101.28
368.02,364.96
445.84,629.41
115.47,117.32
432.83,429.9
47.876,56.435
817.36,814.76
278.4,277.27
174.2,244.8
1229.9,1226.1
46.204,43.698
301.43,638.92
97.189,145.02
412.67,409.34
196.53,192.25
1370.4,1370
165.29,293.22
1368.2,1603.9
148.86,151.02
447.88,444.81
569.73,905.56
408.74,404.98
312.93,309.52
38.269,34.797
739.37,972.85
1108.5,1105.7
69.247,453.7
115.1,116.08
412.09,411.57
816.79,1131.6
317.08,313.94
665.8,664.14
199.03,199.51
59.639,56.768
833.84,1121
202.12,199.43
882.41,884.63
36.228,33.627
94.433,188.14
778.52,1003
83.09,566.56
302.22,300.16
121.03,118.89
208.94,205.29
132.74,1298.7
257.32,252.73
401.87,400.71
1020.2,1022
50.218,80.243
456.86,453.67
43.108,46.341
198.33,195.63
25.905,22.417
196.94,193.61
69.595,67.979
749.25,748.83
269.3,268.8
278.15,273.23
170.63,173.12
207.22,203.12
39.895,37.155
252.68,249.46
254.6,276.1
147.92,2000.7
1308.7,1308.6
146.85,346.73
551.72,547.6
553.97,554.53
359.73,1170.4
198.25,195.57
526.53,522.1
577.9,576.47
718.3,718.72
971.24,968.16
107.31,216.51
1566.1,1560.9
180.03,177.04
31.927,32.115
139.66,140.6
775.73,784.88
35.583,32.92
196.8,194.11
1460.7,1464
47.321,43.683
331.2,643.08
126.56,124.13
511.94,510.9
184.42,181.44
156.11,157.12
381.49,378.32
79.168,1183.9
244.18,241.5
581.07,579.44
227.05,222.24
288.14,291.42
1522.4,1770.6
228.18,226.85
997.8,996.03
889.06,885.12
491.47,486.98
82,79.698
106.9,108
