551.34,1000.3
53.963,50.941
59.735,58.464
38.915,254.39
427.39,429.41
1103.5,3901.7
237.26,700.13
86.387,236
265.41,1492.9
380.89,382.94
125.98,148.85
1120.8,1115.9
1156.2,2353.9
2904.8,2945.8
140.51,141.41
474.04,470.38
406.92,3356.2
774.07,1353.3
582.88,1547.8
142.76,1180.3
516.1,519
1108,1108.5
730.04,727.09
402.86,400.54
50.589,51.329
550.98,545.49
1221.8,1803.9
1507.7,1504.7
1327.4,1324.5
420.58,415.58
470.56,911.62
399.4,411.93
56.21,188.23
1826.4,1824.2
84.75,728.29
290.98,318.19
295.02,295.03
43.993,52.268
619.79,1432.8
513.67,609.09
1039.3,1041
1187.5,1185.8
277.83,947.19
1812.3,2149.3
138.77,1115.5
126.26,127.43
81.048,77.033
256.28,793.99
154.62,153.01
51.285,48.255
420.75,418.57
804.59,1397.3
574.16,569.35
897.15,1800.9
741.44,953.95
481.66,767.68
911.15,912.69
666.11,664.05
1096.4,1664.7
251.02,248.3
2090.1,3107.8
507.82,1794.7
280.56,345.24
77.864,74.423
432.29,684.45
527.73,529.37
466.38,1891.8
124.52,300.85
305.27,1324.2
695.94,691.11
380.62,480.94
2660.5,8479.1
79.914,424.15
36.791,34.966
3134.7,3946.3
273.83,518.98
520.63,597.65
253.73,791.82
559.84,558.62
210.72,215.31
858.28,854.35
333.53,809.06
1464.6,1804.4
299.55,296.26
43.652,43.277
2000.4,2571.9
139.34,2144.9
961.56,960.89
101.57,102.28
722.46,849.33
1112.7,1118.1
510.77,510.56
295.46,593.09
324.34,321.73
286.11,293.46
1112.4,1109.4
330.78,341.59
587.31,591.39
697.55,694.42
95.63,93.708
779.33,778.3
734.4,732.93
522.71,2546.7
1449.6,3723.3
541.97,542.08
130.38,979.27
124.48,487.33
214.95,212.5
172.28,807.09
759.32,759.52
163.77,162.02
530.5,761.18
888.03,883.26
1335.1,4761.6
258.96,779.7
365.81,536.29
698.31,1297.9
783.33,784.55
188.13,199.31
20.099,17.511
981.06,985.76
948.99,946.61
37.144,33.979
289.3,293.08
847.14,3658.9
807.54,806.27
114.11,989.46
609.32,608.24
133.98,633.23
308.89,315.38
186.36,182.32
33.992,1032.4
347.62,344.17
168.99,173.97
2232.6,2232.1
75.299,81.864
668.94,946.1
347.48,512.24
380.67,379.2
396.64,397.21
1219.6,1219.5
177.55,5344.3
1392.1,1396.2
624.39,621.2
105.43,1118.3
2157.2,2655
36.808,372.34
600.63,599.51
1122.7,1120.3
386.59,1629.3
473,470.75
506.42,506.85
334.88,332.76
2412.5,2413.7
383.56,385.83
52.098,49.382
157.12,866.26
1470.3,1550.8
